Location;Date;DDVEC;FHVEC;FG;FHX;FHXN;FHN;FHNH
  225;20201014;   44;   68;   70;  100;   13;   50;    8
  225;20201015;   39;   59;   60;   80;   11;   40;   24
  225;20201016;   53;   33;   37;   60;    2;   10;   22
  225;20201017;  188;   15;   21;   30;    7;   10;   10
  225;20201018;  326;   42;   46;   60;    5;   20;   23
  225;20201019;  153;   33;   37;   50;   12;   10;    1
  225;20201020;  175;   66;   70;   90;   14;   40;    2
  225;20201021;  200;   89;  104;  190;   19;   50;    1
  225;20201022;  218;  105;  109;  130;    3;   40;   24
  225;20201023;  213;   67;   71;  120;   20;   20;    2
  225;20201024;  201;  112;  119;  160;   23;   90;    6
  225;20201025;  197;  102;  105;  160;    1;   60;   18
  225;20201026;  206;  105;  112;  150;   15;   70;    3
  225;20201027;  202;   99;  111;  150;   22;   80;    8
  225;20201028;  217;  119;  131;  160;   12;   90;    6
  225;20201029;  240;  107;  122;  140;    1;   90;   16
  225;20201030;  221;  114;  114;  140;    4;   80;   22
  225;20201031;  201;   80;   92;  140;   20;   50;    7
  225;20201101;  200;  110;  115;  170;   24;   70;    3
  225;20201102;  223;  148;  155;  180;    2;  120;   18
  225;20201103;  241;  109;  124;  170;   14;   70;    9
  225;20201104;  280;   61;   64;  120;    1;   10;   23
  225;20201105;  262;   35;   41;   60;   11;   30;    3
  225;20201106;  108;   34;   38;   60;   16;   20;    4
  225;20201107;  112;   34;   36;   50;    5;   20;   10
  225;20201108;  112;   36;   37;   50;    5;   20;   17
  225;20201109;  134;   32;   33;   50;    1;   20;    4
  225;20201110;  164;   17;   26;   40;   21;   20;    5
  225;20201111;  162;   45;   48;   70;   23;   30;    5
  225;20201112;  214;   69;   86;  110;    8;   50;   24
  225;20201113;  194;   58;   68;  110;   14;   30;   23
  225;20201114;  174;   70;   71;  110;   24;   40;    1
  225;20201115;  193;  117;  126;  180;   23;   90;    5
  225;20201116;  245;  122;  126;  170;    1;  110;   12
  225;20201117;  219;  123;  124;  140;    2;  110;   10
  225;20201118;  205;   99;  110;  160;   22;   80;    6
  225;20201119;  297;  100;  124;  170;    4;   80;   22
  225;20201120;  241;   56;   86;  110;   19;   40;   12
  225;20201121;  232;  123;  129;  150;    4;  110;    1
  225;20201122;  274;   87;   89;  120;    1;   80;    5
  225;20201123;  238;   60;   78;  100;    1;   60;    9
  225;20201124;  178;   63;   65;   80;    4;   40;   17
  225;20201125;  185;   62;   66;   90;   21;   50;    3
  225;20201126;  352;    7;   28;   80;    1;   10;   13
  225;20201127;   93;   32;   33;   60;   12;   20;    1
  225;20201128;   89;   66;   66;   90;   16;   40;    7
  225;20201129;  109;   36;   39;   60;    1;   20;   14
  225;20201130;  240;   51;   88;  140;   24;   40;    1
  225;20201201;  360;  105;  111;  160;    4;   30;   24
  225;20201202;  149;   29;   38;   80;   24;   10;   10
  225;20201203;  170;   65;   73;   90;    1;   60;    5
  225;20201204;  157;   81;   85;  130;   12;   40;   24
  225;20201205;  143;   34;   37;   60;   11;   20;   19
  225;20201206;   54;   33;   41;   60;   17;   30;    1
  225;20201207;  262;   38;   73;  110;    9;   40;   24
  225;20201208;  131;   25;   29;   40;    1;   10;   15
  225;20201209;  158;   47;   48;   60;   14;   30;    7
  225;20201210;  133;   47;   48;   60;   21;   40;   10
  225;20201211;  129;   61;   61;   80;    4;   40;   23
  225;20201212;   82;   15;   28;   40;    2;   10;   20
  225;20201213;  172;   56;   59;   90;   20;   20;    1
  225;20201214;  180;   81;   84;  120;   11;   50;   20
  225;20201215;  190;   60;   63;   70;    1;   50;   10
  225;20201216;  152;   55;   56;   80;   21;   40;    4
  225;20201217;  207;   97;   99;  120;   10;   60;    3
  225;20201218;  176;   81;   82;  110;    8;   60;   21
  225;20201219;  174;   84;   88;  100;   13;   70;   11
  225;20201220;  200;   90;   93;  130;   24;   50;    6
  225;20201221;  185;   83;   90;  130;   22;   50;    6
  225;20201222;  231;   55;   65;  130;    2;   20;   19
  225;20201223;  198;   32;   46;   70;   15;   20;    1
  225;20201224;   17;   84;   90;  140;   16;   40;    1
  225;20201225;  352;   65;   73;  100;    5;   40;    2
  225;20201226;  220;  131;  142;  200;   24;   80;    3
  225;20201227;  196;  133;  137;  220;    8;   40;   17
  225;20201228;  140;   32;   36;   50;    2;   10;   19
  225;20201229;  263;   23;   38;   70;   18;   10;    6
  225;20201230;  251;   60;   70;  110;   15;   20;    8
  225;20201231;  228;   10;   30;   60;    1;   10;   12
  225;20210101;  268;   30;   38;   50;    2;   10;   16
  225;20210102;  200;    8;   27;   60;   13;   10;    5
  225;20210103;   58;   65;   69;  100;   24;   50;    1
  225;20210104;   51;  100;  101;  120;    7;   80;   19
  225;20210105;   61;   85;   85;  100;    6;   70;   24
  225;20210106;   38;   44;   48;   90;    3;   20;   21
  225;20210107;  341;   75;   78;  110;   10;   10;    1
  225;20210108;    9;   25;   29;   40;    3;   20;   13
  225;20210109;  331;   48;   51;   80;   16;   10;    4
  225;20210110;  256;   74;   76;   90;   14;   60;    9
  225;20210111;  240;  121;  122;  140;   16;  100;    4
  225;20210112;  310;   81;   96;  130;    2;   80;    6
  225;20210113;  300;   88;   99;  130;    4;   30;   24
  225;20210114;   77;   57;   61;  100;   18;   30;    1
  225;20210115;   16;   14;   31;   70;    1;   10;   15
  225;20210116;  185;   72;   78;  120;   11;   20;    3
  225;20210117;  294;   56;   66;   80;    6;   40;    3
  225;20210118;  243;   87;   90;  130;   24;   60;    1
  225;20210119;  217;  138;  144;  170;    7;  100;   12
  225;20210120;  195;  144;  146;  170;    4;  110;   15
  225;20210121;  210;  139;  148;  200;    4;   30;   22
  225;20210122;  243;   91;   98;  120;    4;   50;   24
  225;20210123;  239;   43;   64;  120;    8;   40;   14
  225;20210124;  286;   16;   49;   70;    7;   30;   17
  225;20210125;  277;   61;   75;  150;   20;   10;    5
  225;20210126;  268;   66;   93;  140;    1;   60;   11
  225;20210127;  237;   57;   76;  120;    3;   20;   23
  225;20210128;   96;   46;   48;   80;   12;   10;    1
  225;20210129;  269;   56;   95;  150;   17;   40;    1
  225;20210130;   78;   85;   87;  110;   16;   60;    1
  225;20210131;   83;   70;   72;   90;   15;   40;    9
  225;20210201;   70;   37;   48;   80;    1;   20;   14
  225;20210202;  154;   37;   59;  100;   24;   30;    1
  225;20210203;  222;   69;   75;  130;    2;   40;   12
  225;20210204;  224;   23;   53;  100;    2;   20;   15
  225;20210205;  100;   38;   39;   60;    1;   20;   13
  225;20210206;   78;  117;  118;  170;   21;   60;    1
  225;20210207;   67;  150;  151;  160;    7;  140;    3
  225;20210208;   72;  115;  116;  150;    4;   70;   19
  225;20210209;   65;   71;   73;  100;    2;   60;    7
  225;20210210;   59;   52;   55;   70;    1;   40;   12
  225;20210211;  105;   29;   33;   50;   19;   20;   10
  225;20210212;   86;   80;   80;  120;   13;   30;    1
  225;20210213;  102;   53;   54;   70;    1;   40;    9
  225;20210214;  140;   71;   72;   90;    8;   50;    6
  225;20210215;  188;   78;   85;  120;   16;   70;    5
  225;20210216;  196;   81;   87;  100;   14;   60;    3
  225;20210217;  204;   97;  100;  110;    1;   80;   20
  225;20210218;  180;   76;   88;  110;   18;   70;    4
  225;20210219;  184;   77;   82;  100;    3;   60;   23
  225;20210220;  157;   78;   79;  100;   19;   60;    3
  225;20210221;  158;   43;   48;   70;    1;   20;   14
  225;20210222;  182;   57;   60;   80;   11;   20;   23
  225;20210223;  196;   72;   74;  120;   24;   40;    1
  225;20210224;  192;   89;   90;  120;    1;   50;   18
  225;20210225;  208;   41;   51;   90;    1;   10;   22
  225;20210226;  306;   35;   38;   60;    6;   20;    1
  225;20210227;  325;   12;   19;   40;   16;   10;    2
  225;20210228;   53;   27;   33;   60;   19;   10;    1
  225;20210301;   85;   70;   71;   80;    2;   60;    6
  225;20210302;   88;   50;   51;   80;    4;   20;   19
  225;20210303;  307;   25;   29;   40;    5;   20;    3
  225;20210304;   16;   53;   56;   90;   15;   30;    1
  225;20210305;   27;   49;   53;   70;   14;   40;   10
  225;20210306;   24;   25;   29;   50;   16;    0;    6
  225;20210307;  314;   38;   41;   60;   18;   10;    3
  225;20210308;  246;   59;   67;  100;   20;   20;    9
  225;20210309;  305;   35;   49;  100;    1;   10;   21
  225;20210310;  192;  105;  108;  170;   23;   30;    2
  225;20210311;  225;  155;  161;  220;   10;  120;   15
  225;20210312;  225;  129;  133;  180;   13;  110;   23
  225;20210313;  242;  139;  153;  190;    5;  110;   21
  225;20210314;  277;   87;   88;  120;    2;   60;   19
  225;20210315;  320;   94;   95;  110;   12;   70;    2
  225;20210316;  311;   37;   48;   70;    1;   10;   20
  225;20210317;    5;   70;   72;  100;   20;   30;   24
  225;20210318;  360;   50;   56;   90;   19;   20;    7
  225;20210319;   21;   62;   64;   80;   15;   50;    4
  225;20210320;  274;   31;   45;   70;   14;   10;    5
  225;20210321;  345;   78;   83;  110;   10;   60;    1
  225;20210322;  320;   23;   44;   70;    1;   20;   15
  225;20210323;  206;   50;   53;   80;   12;   30;    1
  225;20210324;  207;   54;   57;   70;    1;   30;   24
  225;20210325;  208;   64;   65;   90;   22;   40;    2
  225;20210326;  207;   84;   90;  120;   21;   70;    6
  225;20210327;  249;  110;  117;  140;    4;   80;   17
  225;20210328;  214;  138;  138;  160;   10;  120;    1
  225;20210329;  209;   95;   95;  140;    1;   50;   17
  225;20210330;  178;   14;   40;   60;    2;   10;   14
  225;20210331;  192;   13;   25;   50;   11;   10;   16
  225;20210401;   15;   67;   71;  110;   14;   30;    2
  225;20210402;    4;   84;   87;  110;   22;   60;    1
  225;20210403;    7;   86;   87;  110;    1;   60;   23
  225;20210404;  255;   51;   75;  130;   21;   40;    5
  225;20210405;  316;  142;  151;  180;   19;  120;    1
  225;20210406;  323;  120;  123;  150;    1;  100;   11
  225;20210407;  310;  133;  137;  180;    5;   90;   24
  225;20210408;  236;   91;  101;  130;   15;   70;    8
  225;20210409;  248;   48;   75;  120;    1;   30;   17
  225;20210410;   50;   83;   86;  110;   15;   40;    3
  225;20210411;  354;   75;   87;  130;    2;   50;   21
  225;20210412;  295;   71;   75;   90;   13;   50;    5
  225;20210413;  294;   42;   47;   70;    1;   30;   12
  225;20210414;   10;   54;   58;  100;   16;   20;    4
  225;20210415;   39;   53;   57;   70;    1;   30;    3
  225;20210416;   12;   57;   59;   90;   15;   40;    1
  225;20210417;    3;   65;   67;   90;   11;   40;    3
  225;20210418;  354;   32;   36;   50;   12;    0;    7
  225;20210419;   33;   33;   39;   60;   12;   10;   19
  225;20210420;   22;   26;   38;   50;   14;   20;    9
  225;20210421;   10;   76;   78;  110;   14;   30;    1
  225;20210422;    6;   55;   58;   70;    7;   30;   24
  225;20210423;  359;   37;   42;   60;   16;   10;    1
  225;20210424;   47;   53;   59;   80;   15;   40;    1
  225;20210425;   19;   68;   71;   90;   14;   50;   23
  225;20210426;   40;   54;   59;   90;   14;   40;    1
  225;20210427;   82;   62;   63;   90;   17;   40;    8
  225;20210428;   56;   72;   75;  100;   17;   60;    2
  225;20210429;  337;   86;   97;  130;    7;   50;    1
  225;20210430;  334;   44;   48;   70;    1;   30;    7
  225;20210501;  309;   52;   61;   80;   22;   40;    8
  225;20210502;  301;   57;   68;   80;    3;   50;   18
  225;20210503;  218;   96;   98;  160;   24;   60;   21
  225;20210504;  245;  156;  169;  200;    3;  130;   20
  225;20210505;  280;  110;  114;  150;    6;   50;   24
  225;20210506;  276;   42;   51;   80;   18;   40;    5
  225;20210507;  263;   50;   61;   90;   14;   40;    4
  225;20210508;  169;   64;   70;  110;   16;   40;    1
  225;20210509;  177;   47;   55;   80;    4;   10;   19
  225;20210510;  196;   45;   55;  110;    7;   20;   21
  225;20210511;   49;   14;   31;   60;   11;   10;   19
  225;20210512;  228;   26;   43;   70;    5;   10;   18
  225;20210513;   61;   40;   47;   70;   15;   10;   20
  225;20210514;    5;   38;   42;   60;   13;   20;   24
  225;20210515;  356;   15;   21;   40;   14;   10;    9
  225;20210516;  233;   51;   55;   90;    9;   20;   18
  225;20210517;  279;   21;   44;   70;   13;   20;    6
  225;20210518;  258;   38;   43;   70;   13;   20;    3
  225;20210519;  263;   42;   51;   70;    2;   30;   14
  225;20210520;  211;   54;   66;  130;   24;   30;    6
  225;20210521;  218;  185;  185;  210;   18;  140;    1
  225;20210522;  254;  106;  115;  200;    1;   40;   23
  225;20210523;  212;   56;   66;  120;   12;   30;    3
  225;20210524;  191;   56;   60;  110;    7;   10;   17
  225;20210525;  252;   82;   89;  110;   10;   60;    5
  225;20210526;  275;   87;   93;  130;   15;   60;    3
  225;20210527;  319;   81;   91;  110;    1;   50;   22
  225;20210528;   16;   28;   38;   60;   13;   10;    3
  225;20210529;   19;   49;   58;   90;   16;   20;    5
  225;20210530;   49;   51;   59;   80;   14;   30;    9
  225;20210531;   68;   50;   55;   80;    2;   40;    8
  225;20210601;   82;   62;   63;   90;   15;   40;    7
  225;20210602;   78;   66;   66;   80;    1;   50;   15
  225;20210603;  214;   43;   45;   60;    7;   30;    1
  225;20210604;  355;   30;   45;   80;   16;   10;    7
  225;20210605;  332;   63;   67;   80;   13;   50;    8
  225;20210606;  343;   48;   53;   70;   14;   30;   23
  225;20210607;    9;   40;   46;   80;   15;   20;    4
  225;20210608;   20;   19;   31;   50;   12;   10;   24
  225;20210609;  237;   19;   26;   50;   14;   10;    1
  225;20210610;  227;   36;   39;   50;    4;   10;   20
  225;20210611;  220;   66;   67;   90;   15;   40;    1
  225;20210612;  310;   54;   59;   80;   14;   30;   21
  225;20210613;  307;   16;   25;   40;    1;   10;    7
  225;20210614;  269;    8;   46;   60;    7;   30;    1
  225;20210615;   15;   50;   57;   70;   10;   40;   24
  225;20210616;   82;   21;   38;   50;    1;   20;   11
  225;20210617;  192;    8;   47;   90;    8;   10;   10
  225;20210618;   92;   35;   56;  110;   16;   30;    3
  225;20210619;  256;   31;   70;  110;    7;   30;   16
  225;20210620;   12;   51;   58;  110;    3;   20;    7
  225;20210621;   31;   73;   74;  100;   15;   50;   24
  225;20210622;   17;   77;   79;  110;   12;   50;    1
  225;20210623;   21;   55;   56;   70;    8;   40;   23
  225;20210624;  338;   26;   38;   50;   11;   20;   20
  225;20210625;  211;   56;   61;  110;   12;   20;   23
  225;20210626;   39;   33;   47;   90;   22;   20;    1
  225;20210627;   66;   70;   80;  110;   15;   30;   20
  225;20210628;   40;   33;   46;   80;    4;   30;   10
  225;20210629;   10;   65;   66;  100;   16;   20;    7
  225;20210630;  337;   65;   73;   90;   22;   50;    1
  225;20210701;  275;   75;   78;   90;    2;   50;   23
  225;20210702;  293;   25;   36;   60;    4;   10;   23
  225;20210703;  132;   19;   37;   70;   16;   20;   20
  225;20210704;  231;   27;   36;   50;    4;   10;   19
  225;20210705;  217;   57;   68;  100;    3;   20;   18
  225;20210706;  208;  120;  128;  180;   17;   50;    1
  225;20210707;  214;   68;   75;  110;    8;   40;   22
  225;20210708;  231;   32;   39;   50;    7;   10;   23
  225;20210709;  260;   23;   33;   60;   11;   10;   22
  225;20210710;  354;   15;   26;   40;   14;   10;    1
  225;20210711;   13;   10;   30;   60;   15;   10;    7
  225;20210712;   62;   36;   42;   70;   18;   20;    1
  225;20210713;  358;   75;   78;  100;   17;   40;    1
  225;20210714;  347;   98;   99;  120;   19;   80;    3
  225;20210715;  360;  117;  117;  130;    5;  100;   21
  225;20210716;  358;   79;   81;   90;    1;   60;   22
  225;20210717;  357;   56;   59;   80;   14;   20;   24
  225;20210718;  336;   27;   39;   60;   15;   30;    1
  225;20210719;   26;   42;   46;   80;   14;    0;    5
  225;20210720;   37;   25;   39;   60;   16;   20;    6
  225;20210721;    4;   17;   36;   50;   19;   20;    5
  225;20210722;   10;   61;   63;   80;   12;   40;    1
  225;20210723;   35;   51;   56;   70;   15;   40;    2
  225;20210724;   85;   37;   55;  100;    5;   20;   16
  225;20210725;  251;   11;   27;   50;    3;   10;   10
  225;20210726;  263;   17;   34;   60;   23;   10;    6
  225;20210727;  203;   53;   57;   80;   13;   40;   16
  225;20210728;  219;  118;  125;  180;   21;   60;    1
  225;20210729;  237;  130;  131;  150;    8;  100;   23
  225;20210730;  212;   87;   94;  160;   23;   40;    9
  225;20210731;  260;  104;  106;  150;    1;   50;   22
  225;20210801;  304;   49;   57;   70;    1;   40;    6
